Dependent Table,Dependent Column Index,Referenced Table,Referenced Column Index,Classification
VCUVCU.csv,3,MatchboxTwentyConcertTicketsSeatGeek.csv,2,Invalid
VCUVCU.csv,3,198485PittsburghPenguinsRosterandStatisticsHockeyReferencecom.csv,2,Invalid
VCUVCU.csv,3,GatorsatNo22in2011APpreseasonpollONLYGATORSGetOutAlive.csv,1,Invalid
NASCARStatisticsPhilFinney1977NASCARWinstonCupDriverAveragescom.csv,3,USSDENVERLPD9CrewRoster.csv,4,Invalid
NotkeakonenainenteknologianidentiteetinpolitiikanjaspirituaalisuudensuhteetLaurieAndersoninperforman.csv,2,FamilymovingintotrailerattheFSAFarmSecurityAdministrationcampfordefenseworkersThisfamilyisfromMinnes.csv,3,Invalid
ElCastelldeCiutatLaSeudUrgellEspanhaRelaisChâteaux.csv,1,USSDENVERLPD9CrewRoster.csv,3,Invalid
FOOTBALLOUTSIDERSInnovativeStatisticsIntelligentAnalysisGregMcMurtry.csv,2,1978SeattleMarinersBattingPitchingFieldingStatisticsBaseballReferencecom.csv,5,Erroneous
FOOTBALLOUTSIDERSInnovativeStatisticsIntelligentAnalysisGregMcMurtry.csv,2,1978SeattleMarinersBattingPitchingFieldingStatisticsBaseballReferencecom.csv,16,Erroneous
PineManorvsStJosephsMeApr102010.csv,6,AnthonyAndersonCollegeFootball.csv,5,Erroneous
PineManorvsStJosephsMeApr102010.csv,6,AnthonyAndersonCollegeFootball.csv,1,Erroneous
PineManorvsStJosephsMeApr102010.csv,13,AnthonyAndersonCollegeFootball.csv,5,Erroneous
PineManorvsStJosephsMeApr102010.csv,13,AnthonyAndersonCollegeFootball.csv,1,Erroneous
PineManorvsStJosephsMeApr102010.csv,14,AnthonyAndersonCollegeFootball.csv,5,Erroneous
PineManorvsStJosephsMeApr102010.csv,14,AnthonyAndersonCollegeFootball.csv,1,Erroneous
PineManorvsStJosephsMeApr102010.csv,6,JaronBrownCollegeFootball.csv,1,Erroneous
PineManorvsStJosephsMeApr102010.csv,6,JaronBrownCollegeFootball.csv,5,Erroneous
PineManorvsStJosephsMeApr102010.csv,13,JaronBrownCollegeFootball.csv,1,Erroneous
PineManorvsStJosephsMeApr102010.csv,13,JaronBrownCollegeFootball.csv,5,Erroneous
PineManorvsStJosephsMeApr102010.csv,14,JaronBrownCollegeFootball.csv,1,Erroneous
PineManorvsStJosephsMeApr102010.csv,14,JaronBrownCollegeFootball.csv,5,Erroneous
PineManorvsStJosephsMeApr102010.csv,8,BenoitBenjamin198788GameLogBasketballReferencecom.csv,0,Erroneous
GCCCForumsCategoryRiskwell.csv,4,AnthonyAndersonCollegeFootball.csv,6,Erroneous
GCCCForumsCategoryRiskwell.csv,4,AnthonyAndersonCollegeFootball.csv,2,Erroneous
GCCCForumsCategoryRiskwell.csv,4,JaronBrownCollegeFootball.csv,2,Erroneous
GCCCForumsCategoryRiskwell.csv,4,JaronBrownCollegeFootball.csv,6,Erroneous
generalbloodymindednessoftheuniversemgoblog.csv,6,AnthonyAndersonCollegeFootball.csv,5,Erroneous
generalbloodymindednessoftheuniversemgoblog.csv,6,AnthonyAndersonCollegeFootball.csv,1,Erroneous
generalbloodymindednessoftheuniversemgoblog.csv,6,JaronBrownCollegeFootball.csv,1,Erroneous
generalbloodymindednessoftheuniversemgoblog.csv,6,JaronBrownCollegeFootball.csv,5,Erroneous
PlayerStatsYearbyYearKeithStanichStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,AnthonyAndersonCollegeFootball.csv,5,Erroneous
PlayerStatsYearbyYearKeithStanichStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,AnthonyAndersonCollegeFootball.csv,1,Erroneous
PlayerStatsYearbyYearKeithStanichStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,JaronBrownCollegeFootball.csv,1,Erroneous
PlayerStatsYearbyYearKeithStanichStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,JaronBrownCollegeFootball.csv,5,Erroneous
PlayerStatsYearbyYearKeithStanichStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,1080TheFanBuffaloWildWingsGameNight.csv,3,Erroneous
PlayerStatsYearbyYearKeithStanichStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,1080TheFanBuffaloWildWingsGameNight.csv,4,Erroneous
PlayerStatsYearbyYearKeithStanichStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,GOLDMANSACHSGROUPINCGSColombiaStockExchangeNewsPressReleasesBusinessweek.csv,1,Erroneous
PlayerStatsYearbyYearKeithStanichStatisticsUSCHOcomUSCollegeHockeyOnline.csv,1,ColoradoAllGradesAllFormulationsRetailGasolinePricesDollarsperGallon.csv,1,Erroneous
HilbertCollegevsPittBradford041713.csv,6,AnthonyAndersonCollegeFootball.csv,5,Erroneous
HilbertCollegevsPittBradford041713.csv,6,AnthonyAndersonCollegeFootball.csv,1,Erroneous
HilbertCollegevsPittBradford041713.csv,14,AnthonyAndersonCollegeFootball.csv,5,Erroneous
HilbertCollegevsPittBradford041713.csv,14,AnthonyAndersonCollegeFootball.csv,1,Erroneous
HilbertCollegevsPittBradford041713.csv,6,JaronBrownCollegeFootball.csv,1,Erroneous
HilbertCollegevsPittBradford041713.csv,6,JaronBrownCollegeFootball.csv,5,Erroneous
HilbertCollegevsPittBradford041713.csv,14,JaronBrownCollegeFootball.csv,1,Erroneous
HilbertCollegevsPittBradford041713.csv,14,JaronBrownCollegeFootball.csv,5,Erroneous
HilbertCollegevsPittBradford041713.csv,8,BenoitBenjamin198788GameLogBasketballReferencecom.csv,0,Erroneous
AnthonyAndersonCollegeFootball.csv,1,HilbertCollegevsPittBradford041713.csv,13,Erroneous
AnthonyAndersonCollegeFootball.csv,1,HilbertCollegevsPittBradford041713.csv,14,Erroneous
AnthonyAndersonCollegeFootball.csv,1,HilbertCollegevsPittBradford041713.csv,6,Erroneous
AnthonyAndersonCollegeFootball.csv,5,HilbertCollegevsPittBradford041713.csv,13,Erroneous
AnthonyAndersonCollegeFootball.csv,5,HilbertCollegevsPittBradford041713.csv,14,Erroneous
AnthonyAndersonCollegeFootball.csv,5,HilbertCollegevsPittBradford041713.csv,6,Erroneous
AnthonyAndersonCollegeFootball.csv,1,1080TheFanBuffaloWildWingsGameNight.csv,3,Erroneous
AnthonyAndersonCollegeFootball.csv,1,1080TheFanBuffaloWildWingsGameNight.csv,4,Erroneous
AnthonyAndersonCollegeFootball.csv,5,1080TheFanBuffaloWildWingsGameNight.csv,3,Erroneous
AnthonyAndersonCollegeFootball.csv,5,1080TheFanBuffaloWildWingsGameNight.csv,4,Erroneous
AnthonyAndersonCollegeFootball.csv,1,PineManorvsStJosephsMeApr102010.csv,6,Erroneous
AnthonyAndersonCollegeFootball.csv,1,PineManorvsStJosephsMeApr102010.csv,13,Erroneous
AnthonyAndersonCollegeFootball.csv,1,PineManorvsStJosephsMeApr102010.csv,14,Erroneous
AnthonyAndersonCollegeFootball.csv,5,PineManorvsStJosephsMeApr102010.csv,6,Erroneous
AnthonyAndersonCollegeFootball.csv,5,PineManorvsStJosephsMeApr102010.csv,13,Erroneous
AnthonyAndersonCollegeFootball.csv,5,PineManorvsStJosephsMeApr102010.csv,14,Erroneous
AnthonyAndersonCollegeFootball.csv,1,TheAPtop25collegefootballpoll93012LAMonitorcom.csv,3,Erroneous
AnthonyAndersonCollegeFootball.csv,5,TheAPtop25collegefootballpoll93012LAMonitorcom.csv,3,Erroneous
AnthonyAndersonCollegeFootball.csv,1,GradingOhioUniversityPolicy12040.csv,0,Erroneous
AnthonyAndersonCollegeFootball.csv,5,GradingOhioUniversityPolicy12040.csv,0,Erroneous
AnthonyAndersonCollegeFootball.csv,1,GrandPrixFormule1vanFrankrijk1985Wikipedia.csv,0,Erroneous
AnthonyAndersonCollegeFootball.csv,5,GrandPrixFormule1vanFrankrijk1985Wikipedia.csv,0,Erroneous
AnthonyAndersonCollegeFootball.csv,1,GrandPrixFormule1vanJapan1993Wikipedia.csv,0,Erroneous
AnthonyAndersonCollegeFootball.csv,5,GrandPrixFormule1vanJapan1993Wikipedia.csv,0,Erroneous
AnthonyAndersonCollegeFootball.csv,2,DifferencebetweenrevisionsofWillRPiRuneLinuxorg.csv,1,Erroneous
AnthonyAndersonCollegeFootball.csv,4,MiamiDolphinsPlayerContractsSalariesTransactionsSpotrac.csv,1,Erroneous
AnthonyAndersonCollegeFootball.csv,8,MiamiDolphinsPlayerContractsSalariesTransactionsSpotrac.csv,1,Erroneous
AnthonyAndersonCollegeFootball.csv,4,LightPollutionMeter.csv,3,Erroneous
AnthonyAndersonCollegeFootball.csv,8,LightPollutionMeter.csv,3,Erroneous
AnthonyAndersonCollegeFootball.csv,4,StatisticsChicagoFire.csv,1,Erroneous
AnthonyAndersonCollegeFootball.csv,8,StatisticsChicagoFire.csv,1,Erroneous
AnthonyAndersonCollegeFootball.csv,4,GatorsatNo22in2011APpreseasonpollONLYGATORSGetOutAlive.csv,1,Erroneous
AnthonyAndersonCollegeFootball.csv,8,GatorsatNo22in2011APpreseasonpollONLYGATORSGetOutAlive.csv,1,Erroneous
AnthonyAndersonCollegeFootball.csv,4,USSDENVERLPD9CrewRoster.csv,4,Erroneous
AnthonyAndersonCollegeFootball.csv,8,USSDENVERLPD9CrewRoster.csv,4,Erroneous
AnthonyAndersonCollegeFootball.csv,4,CyberIntelligenceSharingandProtectionActHouseVoteOnagreeingtotheFlakeamendmentA007Agreedtobyvoicevot.csv,1,Erroneous
AnthonyAndersonCollegeFootball.csv,8,CyberIntelligenceSharingandProtectionActHouseVoteOnagreeingtotheFlakeamendmentA007Agreedtobyvoicevot.csv,1,Erroneous
AnthonyAndersonCollegeFootball.csv,4,ŽenskaVintagezmijaNailRingUSD199.csv,2,Erroneous
AnthonyAndersonCollegeFootball.csv,8,ŽenskaVintagezmijaNailRingUSD199.csv,2,Erroneous
AnthonyAndersonCollegeFootball.csv,4,MultnomahCountyProbateFiles.csv,1,Erroneous
AnthonyAndersonCollegeFootball.csv,4,MultnomahCountyProbateFiles.csv,3,Erroneous
AnthonyAndersonCollegeFootball.csv,8,MultnomahCountyProbateFiles.csv,1,Erroneous
AnthonyAndersonCollegeFootball.csv,8,MultnomahCountyProbateFiles.csv,3,Erroneous
AnthonyAndersonCollegeFootball.csv,4,198485PittsburghPenguinsRosterandStatisticsHockeyReferencecom.csv,2,Erroneous
AnthonyAndersonCollegeFootball.csv,8,198485PittsburghPenguinsRosterandStatisticsHockeyReferencecom.csv,2,Erroneous
AnthonyAndersonCollegeFootball.csv,4,PlayingRoster.csv,1,Erroneous
AnthonyAndersonCollegeFootball.csv,8,PlayingRoster.csv,1,Erroneous
BenoitBenjamin198788GameLogBasketballReferencecom.csv,4,USSDENVERLPD9CrewRoster.csv,5,Erroneous
BenoitBenjamin198788GameLogBasketballReferencecom.csv,8,USSDENVERLPD9CrewRoster.csv,3,Erroneous
BenoitBenjamin198788GameLogBasketballReferencecom.csv,4,TheExpendablesConcertTicketsSeatGeek.csv,2,Erroneous
BenoitBenjamin198788GameLogBasketballReferencecom.csv,8,MoschinoSleevelessCrepeDressSHOPBOP.csv,0,Erroneous
BenoitBenjamin198788GameLogBasketballReferencecom.csv,8,ColorBlockTurtleneckSweaterby525AmericaatGilt.csv,0,Erroneous
BenoitBenjamin198788GameLogBasketballReferencecom.csv,8,ThakoonAdditionCarbonCopyTankDressSHOPBOP.csv,0,Erroneous
BenoitBenjamin198788GameLogBasketballReferencecom.csv,8,BaseonBallsPerGameDIBaseballStatisticsNCAAcom.csv,4,Erroneous
BenoitBenjamin198788GameLogBasketballReferencecom.csv,8,1978SeattleMarinersBattingPitchingFieldingStatisticsBaseballReferencecom.csv,3,Erroneous
BenoitBenjamin198788GameLogBasketballReferencecom.csv,8,GatorsatNo22in2011APpreseasonpollONLYGATORSGetOutAlive.csv,1,Erroneous
BenoitBenjamin198788GameLogBasketballReferencecom.csv,8,BoysStraightJeansADBDP00001DCShoes.csv,0,Erroneous
BenoitBenjamin198788GameLogBasketballReferencecom.csv,8,SilkDrapeDressbyAnagrambyGaryGrahamatGilt.csv,1,Erroneous
BenoitBenjamin198788GameLogBasketballReferencecom.csv,8,BrazilianBikinissizingchart.csv,0,Erroneous
BenoitBenjamin198788GameLogBasketballReferencecom.csv,8,BrazilianBikinissizingchart.csv,1,Erroneous
BenoitBenjamin198788GameLogBasketballReferencecom.csv,8,MultnomahCountyProbateFiles.csv,1,Erroneous
BenoitBenjamin198788GameLogBasketballReferencecom.csv,8,MultnomahCountyProbateFiles.csv,3,Erroneous
BenoitBenjamin198788GameLogBasketballReferencecom.csv,8,PerformanceSportTrunksbyBjornBorgatGilt.csv,0,Erroneous
BenoitBenjamin198788GameLogBasketballReferencecom.csv,8,31PhillipLimLeatherTrimTShirtSHOPBOP.csv,0,Erroneous
BenoitBenjamin198788GameLogBasketballReferencecom.csv,8,198485PittsburghPenguinsRosterandStatisticsHockeyReferencecom.csv,2,Erroneous
BenoitBenjamin198788GameLogBasketballReferencecom.csv,8,TornbyRonnyKoboPolaColorblockPantsSHOPBOP.csv,0,Erroneous
BenoitBenjamin198788GameLogBasketballReferencecom.csv,8,MiamiDolphinsPlayerContractsSalariesTransactionsSpotrac.csv,1,Erroneous
BenoitBenjamin198788GameLogBasketballReferencecom.csv,8,HeatherBoxyVNeckShirtSHOPBOP.csv,0,Erroneous
BenoitBenjamin198788GameLogBasketballReferencecom.csv,8,StatisticsChicagoFire.csv,1,Erroneous
BenoitBenjamin198788GameLogBasketballReferencecom.csv,8,WomanPays200ForiPadThatTurnsOuttoBeaMirrorVideoNASDAQcom.csv,0,Erroneous
BenoitBenjamin198788GameLogBasketballReferencecom.csv,8,EnzaCostaBoldUTankSHOPBOP.csv,0,Erroneous
BenoitBenjamin198788GameLogBasketballReferencecom.csv,8,AsymmetricalRibbedKnitTopbyNarcisoRodriguezatGilt.csv,1,Erroneous
BenoitBenjamin198788GameLogBasketballReferencecom.csv,8,BURNOUTBREAKOUTTANKbyBoyMeetsGirlatGilt.csv,0,Erroneous
BenoitBenjamin198788GameLogBasketballReferencecom.csv,8,KeeperBaseball2015FantasyBaseballYahooSports.csv,0,Erroneous
BenoitBenjamin198788GameLogBasketballReferencecom.csv,8,BillStatusCompleteBillHistory.csv,0,Erroneous
BenoitBenjamin198788GameLogBasketballReferencecom.csv,8,BillStatusCompleteResolutionHistory.csv,0,Erroneous
BenoitBenjamin198788GameLogBasketballReferencecom.csv,8,JERSEYHARDINTSHIRTbyEveratGilt.csv,0,Erroneous
BenoitBenjamin198788GameLogBasketballReferencecom.csv,8,ŽenskaVintagezmijaNailRingUSD199.csv,2,Erroneous
BenoitBenjamin198788GameLogBasketballReferencecom.csv,8,ALCJoniSweaterSHOPBOP.csv,0,Erroneous
BenoitBenjamin198788GameLogBasketballReferencecom.csv,8,GrandPrixFormule1vanFrankrijk1985Wikipedia.csv,0,Erroneous
BenoitBenjamin198788GameLogBasketballReferencecom.csv,8,UKCLogbookLogbookforjonnie3430.csv,1,Erroneous
BenoitBenjamin198788GameLogBasketballReferencecom.csv,8,FeltedGraphicCrewNeckJumperbyBenShermanPlectrumatGilt.csv,0,Erroneous
JaronBrownCollegeFootball.csv,1,HilbertCollegevsPittBradford041713.csv,13,Erroneous
JaronBrownCollegeFootball.csv,1,HilbertCollegevsPittBradford041713.csv,14,Erroneous
JaronBrownCollegeFootball.csv,1,HilbertCollegevsPittBradford041713.csv,6,Erroneous
JaronBrownCollegeFootball.csv,5,HilbertCollegevsPittBradford041713.csv,13,Erroneous
JaronBrownCollegeFootball.csv,5,HilbertCollegevsPittBradford041713.csv,14,Erroneous
JaronBrownCollegeFootball.csv,5,HilbertCollegevsPittBradford041713.csv,6,Erroneous
JaronBrownCollegeFootball.csv,1,1080TheFanBuffaloWildWingsGameNight.csv,3,Erroneous
JaronBrownCollegeFootball.csv,1,1080TheFanBuffaloWildWingsGameNight.csv,4,Erroneous
JaronBrownCollegeFootball.csv,5,1080TheFanBuffaloWildWingsGameNight.csv,3,Erroneous
JaronBrownCollegeFootball.csv,5,1080TheFanBuffaloWildWingsGameNight.csv,4,Erroneous
JaronBrownCollegeFootball.csv,1,PineManorvsStJosephsMeApr102010.csv,6,Erroneous
JaronBrownCollegeFootball.csv,1,PineManorvsStJosephsMeApr102010.csv,13,Erroneous
JaronBrownCollegeFootball.csv,1,PineManorvsStJosephsMeApr102010.csv,14,Erroneous
JaronBrownCollegeFootball.csv,5,PineManorvsStJosephsMeApr102010.csv,6,Erroneous
JaronBrownCollegeFootball.csv,5,PineManorvsStJosephsMeApr102010.csv,13,Erroneous
JaronBrownCollegeFootball.csv,5,PineManorvsStJosephsMeApr102010.csv,14,Erroneous
JaronBrownCollegeFootball.csv,1,TheAPtop25collegefootballpoll93012LAMonitorcom.csv,3,Erroneous
JaronBrownCollegeFootball.csv,5,TheAPtop25collegefootballpoll93012LAMonitorcom.csv,3,Erroneous
JaronBrownCollegeFootball.csv,1,GradingOhioUniversityPolicy12040.csv,0,Erroneous
JaronBrownCollegeFootball.csv,5,GradingOhioUniversityPolicy12040.csv,0,Erroneous
JaronBrownCollegeFootball.csv,1,GrandPrixFormule1vanFrankrijk1985Wikipedia.csv,0,Erroneous
JaronBrownCollegeFootball.csv,5,GrandPrixFormule1vanFrankrijk1985Wikipedia.csv,0,Erroneous
JaronBrownCollegeFootball.csv,1,GrandPrixFormule1vanJapan1993Wikipedia.csv,0,Erroneous
JaronBrownCollegeFootball.csv,5,GrandPrixFormule1vanJapan1993Wikipedia.csv,0,Erroneous
JaronBrownCollegeFootball.csv,2,DifferencebetweenrevisionsofWillRPiRuneLinuxorg.csv,1,Erroneous
JaronBrownCollegeFootball.csv,4,MiamiDolphinsPlayerContractsSalariesTransactionsSpotrac.csv,1,Erroneous
JaronBrownCollegeFootball.csv,8,MiamiDolphinsPlayerContractsSalariesTransactionsSpotrac.csv,1,Erroneous
JaronBrownCollegeFootball.csv,4,LightPollutionMeter.csv,3,Erroneous
JaronBrownCollegeFootball.csv,8,LightPollutionMeter.csv,3,Erroneous
JaronBrownCollegeFootball.csv,4,StatisticsChicagoFire.csv,1,Erroneous
JaronBrownCollegeFootball.csv,8,StatisticsChicagoFire.csv,1,Erroneous
JaronBrownCollegeFootball.csv,4,GatorsatNo22in2011APpreseasonpollONLYGATORSGetOutAlive.csv,1,Erroneous
JaronBrownCollegeFootball.csv,8,GatorsatNo22in2011APpreseasonpollONLYGATORSGetOutAlive.csv,1,Erroneous
JaronBrownCollegeFootball.csv,4,USSDENVERLPD9CrewRoster.csv,4,Erroneous
JaronBrownCollegeFootball.csv,8,USSDENVERLPD9CrewRoster.csv,4,Erroneous
JaronBrownCollegeFootball.csv,4,CyberIntelligenceSharingandProtectionActHouseVoteOnagreeingtotheFlakeamendmentA007Agreedtobyvoicevot.csv,1,Erroneous
JaronBrownCollegeFootball.csv,8,CyberIntelligenceSharingandProtectionActHouseVoteOnagreeingtotheFlakeamendmentA007Agreedtobyvoicevot.csv,1,Erroneous
JaronBrownCollegeFootball.csv,4,ŽenskaVintagezmijaNailRingUSD199.csv,2,Erroneous
JaronBrownCollegeFootball.csv,8,ŽenskaVintagezmijaNailRingUSD199.csv,2,Erroneous
JaronBrownCollegeFootball.csv,4,MultnomahCountyProbateFiles.csv,1,Erroneous
JaronBrownCollegeFootball.csv,4,MultnomahCountyProbateFiles.csv,3,Erroneous
JaronBrownCollegeFootball.csv,8,MultnomahCountyProbateFiles.csv,1,Erroneous
JaronBrownCollegeFootball.csv,8,MultnomahCountyProbateFiles.csv,3,Erroneous
JaronBrownCollegeFootball.csv,4,198485PittsburghPenguinsRosterandStatisticsHockeyReferencecom.csv,2,Erroneous
JaronBrownCollegeFootball.csv,8,198485PittsburghPenguinsRosterandStatisticsHockeyReferencecom.csv,2,Erroneous
JaronBrownCollegeFootball.csv,4,PlayingRoster.csv,1,Erroneous
JaronBrownCollegeFootball.csv,8,PlayingRoster.csv,1,Erroneous
sachachuatechevangelistconnectorgeek20070813.csv,0,ColoradoAllGradesAllFormulationsRetailGasolinePricesDollarsperGallon.csv,1,Erroneous
BrazilianBikinissizingchart.csv,0,BenoitBenjamin198788GameLogBasketballReferencecom.csv,8,Erroneous
BrazilianBikinissizingchart.csv,0,BenoitBenjamin198788GameLogBasketballReferencecom.csv,1,Erroneous
BrazilianBikinissizingchart.csv,1,BenoitBenjamin198788GameLogBasketballReferencecom.csv,8,Erroneous
BrazilianBikinissizingchart.csv,0,1978SeattleMarinersBattingPitchingFieldingStatisticsBaseballReferencecom.csv,4,Erroneous
BrazilianBikinissizingchart.csv,1,1978SeattleMarinersBattingPitchingFieldingStatisticsBaseballReferencecom.csv,4,Erroneous
BreakingNewsUSWorldWeatherEntertainmentVideoNewsMidcontinentCommunications.csv,2,BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,3,Erroneous
BreakingNewsUSWorldWeatherEntertainmentVideoNewsMidcontinentCommunications.csv,2,1080TheFanBuffaloWildWingsGameNight.csv,3,Erroneous
BreakingNewsUSWorldWeatherEntertainmentVideoNewsMidcontinentCommunications.csv,2,1080TheFanBuffaloWildWingsGameNight.csv,4,Erroneous
BreakingNewsUSWorldWeatherEntertainmentVideoNewsMidcontinentCommunications.csv,2,ColoradoAllGradesAllFormulationsRetailGasolinePricesDollarsperGallon.csv,1,Erroneous
LawyerLindsayBennettRossvilleGAAttorneyAvvocom.csv,1,USSDENVERLPD9CrewRoster.csv,4,Erroneous
LawyerShylieBannonJacksonvilleFloridaAttorneyAvvocom.csv,1,BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,3,Erroneous
LawyerShylieBannonJacksonvilleFloridaAttorneyAvvocom.csv,1,1080TheFanBuffaloWildWingsGameNight.csv,3,Erroneous
LawyerShylieBannonJacksonvilleFloridaAttorneyAvvocom.csv,1,1080TheFanBuffaloWildWingsGameNight.csv,4,Erroneous
LawyerShylieBannonJacksonvilleFloridaAttorneyAvvocom.csv,1,ColoradoAllGradesAllFormulationsRetailGasolinePricesDollarsperGallon.csv,1,Erroneous
SoccerEquipmentandGear.csv,3,AnthonyAndersonCollegeFootball.csv,6,Erroneous
SoccerEquipmentandGear.csv,3,AnthonyAndersonCollegeFootball.csv,2,Erroneous
SoccerEquipmentandGear.csv,3,JaronBrownCollegeFootball.csv,2,Erroneous
SoccerEquipmentandGear.csv,3,JaronBrownCollegeFootball.csv,6,Erroneous
TennesseeTechTennesseeTech.csv,3,BenoitBenjamin198788GameLogBasketballReferencecom.csv,8,Erroneous
TennesseeTechTennesseeTech.csv,3,BenoitBenjamin198788GameLogBasketballReferencecom.csv,1,Erroneous
TennesseeTechTennesseeTech.csv,3,1978SeattleMarinersBattingPitchingFieldingStatisticsBaseballReferencecom.csv,3,Erroneous
TennesseeTechTennesseeTech.csv,3,1978SeattleMarinersBattingPitchingFieldingStatisticsBaseballReferencecom.csv,4,Erroneous
CricketRecordsRecords2012NorthernDistrictsListAmatchesHighestmatchaggregatesESPNCricinfo.csv,9,BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,3,Erroneous
CricketRecordsRecords2012NorthernDistrictsListAmatchesHighestmatchaggregatesESPNCricinfo.csv,9,1080TheFanBuffaloWildWingsGameNight.csv,3,Erroneous
CricketRecordsRecords2012NorthernDistrictsListAmatchesHighestmatchaggregatesESPNCricinfo.csv,9,1080TheFanBuffaloWildWingsGameNight.csv,4,Erroneous
CricketRecordsRecords2012NorthernDistrictsListAmatchesHighestmatchaggregatesESPNCricinfo.csv,9,ColoradoAllGradesAllFormulationsRetailGasolinePricesDollarsperGallon.csv,1,Erroneous
CyberIntelligenceSharingandProtectionActHouseVoteOnagreeingtotheFlakeamendmentA007Agreedtobyvoicevot.csv,5,AnthonyAndersonCollegeFootball.csv,6,Erroneous
CyberIntelligenceSharingandProtectionActHouseVoteOnagreeingtotheFlakeamendmentA007Agreedtobyvoicevot.csv,5,AnthonyAndersonCollegeFootball.csv,2,Erroneous
CyberIntelligenceSharingandProtectionActHouseVoteOnagreeingtotheFlakeamendmentA007Agreedtobyvoicevot.csv,5,JaronBrownCollegeFootball.csv,2,Erroneous
CyberIntelligenceSharingandProtectionActHouseVoteOnagreeingtotheFlakeamendmentA007Agreedtobyvoicevot.csv,5,JaronBrownCollegeFootball.csv,6,Erroneous
TyraIIStream234BreckenridgeWyndhamVacationRentalsCondoVilla.csv,3,BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,3,Erroneous
TyraIIStream234BreckenridgeWyndhamVacationRentalsCondoVilla.csv,3,1080TheFanBuffaloWildWingsGameNight.csv,3,Erroneous
TyraIIStream234BreckenridgeWyndhamVacationRentalsCondoVilla.csv,3,1080TheFanBuffaloWildWingsGameNight.csv,4,Erroneous
TyraIIStream234BreckenridgeWyndhamVacationRentalsCondoVilla.csv,3,ColoradoAllGradesAllFormulationsRetailGasolinePricesDollarsperGallon.csv,1,Erroneous
VCUVCU.csv,3,BenoitBenjamin198788GameLogBasketballReferencecom.csv,8,Erroneous
VCUVCU.csv,3,BenoitBenjamin198788GameLogBasketballReferencecom.csv,1,Erroneous
VCUVCU.csv,3,1978SeattleMarinersBattingPitchingFieldingStatisticsBaseballReferencecom.csv,3,Erroneous
VCUVCU.csv,3,1978SeattleMarinersBattingPitchingFieldingStatisticsBaseballReferencecom.csv,4,Erroneous
WeatherHistoryforWestfieldMAWeatherUnderground.csv,10,BaseballProspectusStatisticsCustomStatisticsReportsPitcherTeamYear.csv,3,Erroneous
WeatherHistoryforWestfieldMAWeatherUnderground.csv,10,1080TheFanBuffaloWildWingsGameNight.csv,3,Erroneous
WeatherHistoryforWestfieldMAWeatherUnderground.csv,10,1080TheFanBuffaloWildWingsGameNight.csv,4,Erroneous
WeatherHistoryforWestfieldMAWeatherUnderground.csv,10,ColoradoAllGradesAllFormulationsRetailGasolinePricesDollarsperGallon.csv,1,Erroneous
